"Sort","Site","Date","time collected","time burnt","BurnSession","replicate","species_code","species_name","Taxonomic_status","Accepted_name","Accepted_family","growth_form","Vegtype","TimeToFlaming(s)","PostBurntMassEstimate(%)","MaximumFlameTemperature(°C)","blowtorch","FlammabilityIndex","FMC(%)","FMC_proportion","DataSource","Origin"
633,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"SCOZEY","Scolopia zeyheri","Accepted","Scolopia zeyheri","Salicaceae","Tree","Thicket",116,58.1395348837209,489.9,1,1.2546999177857,56.5384615384615,0.565384615384615,"MSc","Native"
634,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"OSYCOM","Osyris compressa","Accepted","Osyris compressa","Santalaceae","Shrub","Thicket",110,39.0532544378698,675.9,0,1.33673647044961,58.1712062256809,0.581712062256809,"MSc","Native"
635,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"PINPIN","Pinus pinaster","Accepted","Pinus pinaster","Pinaceae","Tree","IAPs",67,27.3684210526316,755.9,0,1.67239670726098,62.2770919067215,0.622770919067215,"MSc","Alien"
636,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"PINRAD","Pinus radiata","Accepted","Pinus radiata","Pinaceae","Tree","IAPs",13,73.7967914438503,710.6,0,2.55277408961375,48.3745123537061,0.483745123537061,"MSc","Alien"
637,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"CESLAE","Cestrum laevigatum","Accepted","Cestrum laevigatum","Solanaceae","Shrub","IAPs",51,12.5,534.5,0,1.37338844736762,72.3776223776224,0.723776223776224,"MSc","Alien"
638,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"ACACYC","Acacia cyclops","Accepted","Acacia cyclops","Fabaceae","Tree","IAPs",46,41.3793103448276,657.1,0,1.87099436259764,55.7956777996071,0.557956777996071,"MSc","Alien"
639,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"ACAMEL","Acacia melanoxylon","Accepted","Acacia melanoxylon","Fabaceae","Tree","IAPs",83,42.8571428571428,526.1,1,1.41461468025595,65.5601659751037,0.655601659751037,"MSc","Alien"
640,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"ACASAL","Acacia saligna","Accepted","Acacia saligna","Fabaceae","Tree","IAPs",80,56.8627450980392,768.8,0,1.88949895843968,52.0742358078603,0.520742358078603,"MSc","Alien"
641,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"ACAMEA","Acacia mearnsii","Accepted","Acacia mearnsii","Fabaceae","Tree","IAPs",120,86.4197530864197,801,1,1.90635350797952,50.9598603839442,0.509598603839442,"MSc","Alien"
642,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"EUCCAM","Eucalyptus camaldulensis","Accepted","Eucalyptus camaldulensis","Myrtaceae","Tree","IAPs",22,35.7142857142857,519.1,0,1.83929604544842,68.9895470383275,0.689895470383275,"MSc","Alien"
643,"George",2018-10-04,"AM",NA,"10AM - 1PM",18,"CALVIM","Callistemon viminalis","Synonym","Melaleuca viminalis","Myrtaceae","Tree","IAPs",40,20.9677419354839,579.3,0,1.60979322660207,52.1613832853026,0.521613832853026,"MSc","Alien"
644,"George",2018-10-14,"AM",NA,"10AM - 1PM",18,"LEPLAE","Leptospermum laevigatum","Accepted","Leptospermum laevigatum","Myrtaceae","Tree","IAPs",12,4.54545454545455,485.6,0,1.5539140376082,81.4410480349345,0.814410480349345,"MSc","Alien"
645,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"PASRIG","Passerina rigida","Accepted","Passerina rigida","Thymelaeaceae","Shrub","Fynbos",17,12.1951219512195,613.7,0,1.75240068370812,48.9690721649485,0.489690721649485,"MSc","Native"
646,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"ERIDIS","Erica discolor","Accepted","Erica discolor","Ericaceae","Shrub","Fynbos",14,54.8387096774194,523.3,0,2.11177938473839,54.1371158392435,0.541371158392435,"MSc","Native"
647,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"ERICAN","Erica canaliculata","Accepted","Erica canaliculata","Ericaceae","Shrub","Fynbos",41,53.3333333333333,549.6,0,1.90382524892665,49.6062992125984,0.496062992125984,"MSc","Native"
648,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"CLIERI","Cliffortia ericifolia","Accepted","Cliffortia ericifolia","Rosaceae","Shrub","Fynbos",52,21.875,482.8,0,1.39883396516549,60.8695652173913,0.608695652173913,"MSc","Native"
649,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"CLIILI","Cliffortia ilicifolia","Accepted","Cliffortia ilicifolia","Rosaceae","Shrub","Fynbos",69,37.2093023255814,474.2,0,1.40725388995463,52.4731182795699,0.524731182795699,"MSc","Native"
650,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"AGAOVA","Agathosma ovata","Accepted","Agathosma ovata","Rutaceae","Shrub","Fynbos",17,15.3846153846154,499.8,0,1.64365421506419,49.7695852534562,0.497695852534562,"MSc","Native"
651,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"METMUR","Metalasia muricata","Accepted","Metalasia muricata","Asteraceae","Shrub","Fynbos",23,42.3913043478261,741.4,0,2.17851807059839,44.2941673710904,0.442941673710904,"MSc","Native"
652,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"PHYAXI","Phylica axillaris","Accepted","Phylica axillaris","Rhamnaceae","Shrub","Fynbos",15,53.3333333333333,656.9,0,2.25444946865199,85.3556485355649,0.853556485355649,"MSc","Native"
653,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"ASPSPI","Aspalathus spinosa","Accepted","Aspalathus spinosa","Fabaceae","Shrub","Fynbos",31,19.2307692307692,440.7,0,1.49354248793136,68.005540166205,0.68005540166205,"MSc","Native"
654,"George",2018-10-14,"AM",NA,"10AM - 1PM",18,"LEUEUC","Leucadendron eucalyptifolium","Accepted","Leucadendron eucalyptifolium","Proteaceae","Shrub","Fynbos",55,50.78125,780.1,0,2.04815812361073,54.7368421052632,0.547368421052632,"MSc","Native"
655,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"PTETRI","Pterocelastrus tricuspidatus","Accepted","Pterocelastrus tricuspidatus","Celastraceae","Tree","Thicket",43,43.8356164383562,722,0,2.00277934197689,54.3165467625899,0.543165467625899,"MSc","Native"
656,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"SEALUC","Searsia lucida","Accepted","Searsia lucida","Anacardiaceae","Shrub","Thicket",29,26.9230769230769,601.8,0,1.79200817224248,47.4296799224054,0.474296799224054,"MSc","Native"
657,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"TARLIT","Tarchonanthus littoralis","Accepted","Tarchonanthus littoralis","Asteraceae","Tree","Thicket",46,78.4090909090909,688.9,0,2.29905585036443,62.8664495114007,0.628664495114007,"MSc","Native"
658,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"DIODIC","Diospyros dichrophylla","Accepted","Diospyros dichrophylla","Ebenaceae","Shrub","Thicket",8,25.78125,574,0,1.92032629753966,67.2619047619048,0.672619047619048,"MSc","Native"
659,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"OSTMON","Osteospermum moniliferum","Accepted","Osteospermum moniliferum","Asteraceae","Shrub","Thicket",56,23.6842105263158,457.6,0,1.35301460465817,58.974358974359,0.58974358974359,"MSc","Native"
660,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"SIDINE","Sideroxylon inerme","Accepted","Sideroxylon inerme","Sapotaceae","Tree","Thicket",120,59.7701149425287,801,1,1.62685730305579,60.797342192691,0.60797342192691,"MSc","Native"
661,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"CASPER","Cassine peragua","Accepted","Cassine peragua","Celastraceae","Tree","Thicket",81,14.2857142857143,575.9,0,1.19380206362256,60.5326876513317,0.605326876513317,"MSc","Native"
662,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"GYMBUX","Gymnosporia buxifolia","Accepted","Gymnosporia buxifolia","Celastraceae","Shrub","Thicket",120,54.5454545454545,481,1,1.17256146003748,54.5774647887324,0.545774647887324,"MSc","Native"
663,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"SCOZEY","Scolopia zeyheri","Accepted","Scolopia zeyheri","Salicaceae","Tree","Thicket",67,16.4383561643836,701.4,0,1.4897243693462,56.8686868686869,0.568686868686869,"MSc","Native"
664,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"OSYCOM","Osyris compressa","Accepted","Osyris compressa","Santalaceae","Shrub","Thicket",43,28.099173553719,509.6,0,1.57257006020241,66.3366336633663,0.663366336633663,"MSc","Native"
665,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"PINPIN","Pinus pinaster","Accepted","Pinus pinaster","Pinaceae","Tree","IAPs",19,57.1428571428571,502.7,0,2.06856031441534,56.791104050834,0.56791104050834,"MSc","Alien"
666,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"PINRAD","Pinus radiata","Accepted","Pinus radiata","Pinaceae","Tree","IAPs",27,17.1875,484.2,0,1.55975352836393,83.6206896551724,0.836206896551724,"MSc","Alien"
667,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"CESLAE","Cestrum laevigatum","Accepted","Cestrum laevigatum","Solanaceae","Shrub","IAPs",47,48.421052631579,642.3,0,1.91803654449909,57.2934973637961,0.572934973637961,"MSc","Alien"
668,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"ACACYC","Acacia cyclops","Accepted","Acacia cyclops","Fabaceae","Tree","IAPs",53,20,666.8,0,1.60054885661216,51.8424396442185,0.518424396442185,"MSc","Alien"
669,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"ACAMEL","Acacia melanoxylon","Accepted","Acacia melanoxylon","Fabaceae","Tree","IAPs",55,44.3181818181818,687.7,0,1.86501892036285,62.3306233062331,0.623306233062331,"MSc","Alien"
670,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"ACASAL","Acacia saligna","Accepted","Acacia saligna","Fabaceae","Tree","IAPs",24,60,579.5,0,2.15273895435584,52.1909233176839,0.521909233176839,"MSc","Alien"
671,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"ACAMEA","Acacia mearnsii","Accepted","Acacia mearnsii","Fabaceae","Tree","IAPs",32,21.4285714285714,645,0,1.76331545498441,49.9363057324841,0.499363057324841,"MSc","Alien"
672,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"EUCCAM","Eucalyptus camaldulensis","Accepted","Eucalyptus camaldulensis","Myrtaceae","Tree","IAPs",46,13.8888888888889,501.9,0,1.38892238360586,79.81220657277,0.7981220657277,"MSc","Alien"
673,"George",2018-10-14,"AM",NA,"10AM - 1PM",19,"CALVIM","Callistemon viminalis","Synonym","Melaleuca viminalis","Myrtaceae","Tree","IAPs",16,2.17391304347826,627.2,0,1.67248746595917,50,0.5,"MSc","Alien"
674,"George",2018-10-23,"AM",NA,"10AM - 1PM",19,"LEPLAE","Leptospermum laevigatum","Accepted","Leptospermum laevigatum","Myrtaceae","Tree","IAPs",9,53.6585365853659,652,0,2.30174278359665,42.2516556291391,0.422516556291391,"MSc","Alien"
675,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"PASRIG","Passerina rigida","Accepted","Passerina rigida","Thymelaeaceae","Shrub","Fynbos",15,66.6666666666667,530,0,2.23585990073384,46.4601769911504,0.464601769911504,"MSc","Native"
676,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"ERIDIS","Erica discolor","Accepted","Erica discolor","Ericaceae","Shrub","Fynbos",12,86.7647058823529,706.2,0,2.69161924567031,47.7503628447025,0.477503628447025,"MSc","Native"
677,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"ERICAN","Erica canaliculata","Accepted","Erica canaliculata","Ericaceae","Shrub","Fynbos",15,47.6190476190476,472.8,0,1.96468145219173,49.0566037735849,0.490566037735849,"MSc","Native"
678,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"CLIERI","Cliffortia ericifolia","Accepted","Cliffortia ericifolia","Rosaceae","Shrub","Fynbos",21,46.6666666666667,476.2,0,1.90893776072592,55.7661927330174,0.557661927330174,"MSc","Native"
679,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"CLIILI","Cliffortia ilicifolia","Accepted","Cliffortia ilicifolia","Rosaceae","Shrub","Fynbos",13,56.7164179104478,592.9,0,2.22669714140542,45.8036984352774,0.458036984352774,"MSc","Native"
680,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"AGAOVA","Agathosma ovata","Accepted","Agathosma ovata","Rutaceae","Shrub","Fynbos",10,64.7058823529412,629.5,0,2.38118196945353,69.8689956331878,0.698689956331878,"MSc","Native"
681,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"METMUR","Metalasia muricata","Accepted","Metalasia muricata","Asteraceae","Shrub","Fynbos",14,57.1428571428571,693.4,0,2.34830438432795,44.1711229946524,0.441711229946524,"MSc","Native"
682,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"PHYAXI","Phylica axillaris","Accepted","Phylica axillaris","Rhamnaceae","Shrub","Fynbos",12,61.4035087719298,569.8,0,2.2553488178288,42.5742574257426,0.425742574257426,"MSc","Native"
683,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"ASPSPI","Aspalathus spinosa","Accepted","Aspalathus spinosa","Fabaceae","Shrub","Fynbos",34,75,497.9,0,2.1248500350172,64.2857142857143,0.642857142857143,"MSc","Native"
684,"George",2018-10-23,"AM",NA,"10AM - 1PM",19,"LEUEUC","Leucadendron eucalyptifolium","Accepted","Leucadendron eucalyptifolium","Proteaceae","Shrub","Fynbos",115,58.7719298245614,674.2,0,1.49975307662598,56.8242640499554,0.568242640499554,"MSc","Native"
685,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"PTETRI","Pterocelastrus tricuspidatus","Accepted","Pterocelastrus tricuspidatus","Celastraceae","Tree","Thicket",31,64.8351648351648,624.8,0,2.20167019348302,48.7403100775194,0.487403100775194,"MSc","Native"
686,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"SEALUC","Searsia lucida","Accepted","Searsia lucida","Anacardiaceae","Shrub","Thicket",17,66.6666666666667,679.2,0,2.40546040010962,45.2554744525548,0.452554744525548,"MSc","Native"
687,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"TARLIT","Tarchonanthus littoralis","Accepted","Tarchonanthus littoralis","Asteraceae","Tree","Thicket",41,58.7301587301587,617.7,0,2.04544482724121,64.2045454545455,0.642045454545455,"MSc","Native"
688,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"DIODIC","Diospyros dichrophylla","Accepted","Diospyros dichrophylla","Ebenaceae","Shrub","Thicket",99,56.8807339449541,482.2,1,1.37355154205598,86.4493996569468,0.864493996569468,"MSc","Native"
689,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"OSTMON","Osteospermum moniliferum","Accepted","Osteospermum moniliferum","Asteraceae","Shrub","Thicket",48,63.5593220338983,715,0,2.15923197491354,63.0350194552529,0.630350194552529,"MSc","Native"
690,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"SIDINE","Sideroxylon inerme","Accepted","Sideroxylon inerme","Sapotaceae","Tree","Thicket",50,76.9911504424779,661.5,0,2.21664419313975,55.1580698835275,0.551580698835275,"MSc","Native"
691,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"CASPER","Cassine peragua","Accepted","Cassine peragua","Celastraceae","Tree","Thicket",28,46.7391304347826,535.6,0,1.9255217166241,63.4078212290503,0.634078212290503,"MSc","Native"
692,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"GYMBUX","Gymnosporia buxifolia","Accepted","Gymnosporia buxifolia","Celastraceae","Shrub","Thicket",65,66.6666666666667,490.4,1,1.76975503181998,53.395061728395,0.53395061728395,"MSc","Native"
693,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"SCOZEY","Scolopia zeyheri","Accepted","Scolopia zeyheri","Salicaceae","Tree","Thicket",67,65.0602409638554,559.9,0,1.82300702765387,56.7275747508306,0.567275747508306,"MSc","Native"
694,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"OSYCOM","Osyris compressa","Accepted","Osyris compressa","Santalaceae","Shrub","Thicket",27,83.743842364532,753.3,0,2.59373851665953,58.093903293623,0.58093903293623,"MSc","Native"
695,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"PINPIN","Pinus pinaster","Accepted","Pinus pinaster","Pinaceae","Tree","IAPs",18,71.875,660.7,0,2.42865492067842,46.3519313304721,0.463519313304721,"MSc","Alien"
696,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"PINRAD","Pinus radiata","Accepted","Pinus radiata","Pinaceae","Tree","IAPs",48,63.9344262295082,415.1,0,1.78875900326511,77.24609375,0.7724609375,"MSc","Alien"
697,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"CESLAE","Cestrum laevigatum","Accepted","Cestrum laevigatum","Solanaceae","Shrub","IAPs",30,71.6666666666667,719.2,0,2.399503669194,48.8576449912127,0.488576449912127,"MSc","Alien"
698,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"ACACYC","Acacia cyclops","Accepted","Acacia cyclops","Fabaceae","Tree","IAPs",30,65.9090909090909,581.2,0,2.1668346938832,48.4257871064468,0.484257871064468,"MSc","Alien"
699,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"ACAMEL","Acacia melanoxylon","Accepted","Acacia melanoxylon","Fabaceae","Tree","IAPs",46,85.1063829787234,656.5,0,2.32884630459979,62.0087336244542,0.620087336244541,"MSc","Alien"
700,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"ACASAL","Acacia saligna","Accepted","Acacia saligna","Fabaceae","Tree","IAPs",24,70.5882352941177,572.8,0,2.25542175580381,50.3460207612457,0.503460207612457,"MSc","Alien"
701,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"ACAMEA","Acacia mearnsii","Accepted","Acacia mearnsii","Fabaceae","Tree","IAPs",35,81.25,688.3,0,2.41976835358241,43.4298440979955,0.434298440979956,"MSc","Alien"
702,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"EUCCAM","Eucalyptus camaldulensis","Accepted","Eucalyptus camaldulensis","Myrtaceae","Tree","IAPs",21,61.7021276595745,554.1,0,2.16388017507954,31.2302839116719,0.312302839116719,"MSc","Alien"
703,"George",2018-10-23,"AM",NA,"10AM - 1PM",20,"CALVIM","Callistemon viminalis","Synonym","Melaleuca viminalis","Myrtaceae","Tree","IAPs",18,48.2758620689655,555.3,0,2.0495662486652,51.7887563884157,0.517887563884157,"MSc","Alien"
704,"George",2018-11-07,"AM",NA,"10AM - 1PM",20,"LEPLAE","Leptospermum laevigatum","Accepted","Leptospermum laevigatum","Myrtaceae","Tree","IAPs",13,93.9189189189189,734.5,0,2.79364873917491,52.3592085235921,0.523592085235921,"MSc","Alien"
705,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"PASRIG","Passerina rigida","Accepted","Passerina rigida","Thymelaeaceae","Shrub","Fynbos",12,74.6478873239437,599.7,0,2.43158161538887,50.796178343949,0.50796178343949,"MSc","Native"
706,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"ERIDIS","Erica discolor","Accepted","Erica discolor","Ericaceae","Shrub","Fynbos",39,36.3636363636364,506.7,0,1.68895899250106,57.3333333333333,0.573333333333333,"MSc","Native"
707,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"ERICAN","Erica canaliculata","Accepted","Erica canaliculata","Ericaceae","Shrub","Fynbos",40,42.8571428571428,489.3,0,1.72700544180402,68.3870967741936,0.683870967741936,"MSc","Native"
708,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"CLIERI","Cliffortia ericifolia","Accepted","Cliffortia ericifolia","Rosaceae","Shrub","Fynbos",51,81.1965811965812,590.1,0,2.16327802020457,51.1756569847856,0.511756569847856,"MSc","Native"
709,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"CLIILI","Cliffortia ilicifolia","Accepted","Cliffortia ilicifolia","Rosaceae","Shrub","Fynbos",10,76.2237762237762,533.6,0,2.38225404965608,60.0667408231368,0.600667408231368,"MSc","Native"
710,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"AGAOVA","Agathosma ovata","Accepted","Agathosma ovata","Rutaceae","Shrub","Fynbos",17,85.5172413793103,788.8,0,2.73999051333016,45.627802690583,0.45627802690583,"MSc","Native"
711,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"METMUR","Metalasia muricata","Accepted","Metalasia muricata","Asteraceae","Shrub","Fynbos",15,78.2608695652174,420.6,0,2.22087836254523,41.5094339622642,0.415094339622642,"MSc","Native"
712,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"PHYAXI","Phylica axillaris","Accepted","Phylica axillaris","Rhamnaceae","Shrub","Fynbos",61,48.780487804878,471.7,0,1.59215579350916,66.4495114006515,0.664495114006515,"MSc","Native"
713,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"ASPSPI","Aspalathus spinosa","Accepted","Aspalathus spinosa","Fabaceae","Shrub","Fynbos",120,75.2808988764045,776.1,1,1.75844523613775,62.7210884353741,0.627210884353741,"MSc","Native"
714,"George",2018-11-07,"AM",NA,"10AM - 1PM",20,"LEUEUC","Leucadendron eucalyptifolium","Accepted","Leucadendron eucalyptifolium","Proteaceae","Shrub","Fynbos",54,53.448275862069,517.3,0,1.7563728161497,57.4025974025974,0.574025974025974,"MSc","Native"
715,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"PTETRI","Pterocelastrus tricuspidatus","Accepted","Pterocelastrus tricuspidatus","Celastraceae","Tree","Thicket",44,80.9523809523809,542.6,0,2.15974935511795,52.9175050301811,0.529175050301811,"MSc","Native"
716,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"SEALUC","Searsia lucida","Accepted","Searsia lucida","Anacardiaceae","Shrub","Thicket",120,84.9206349206349,624.6,1,1.67040633006651,63.4963768115942,0.634963768115942,"MSc","Native"
717,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"TARLIT","Tarchonanthus littoralis","Accepted","Tarchonanthus littoralis","Asteraceae","Tree","Thicket",120,54.6762589928058,445.2,1,1.1292391792239,83.2044198895028,0.832044198895028,"MSc","Native"
718,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"DIODIC","Diospyros dichrophylla","Accepted","Diospyros dichrophylla","Ebenaceae","Shrub","Thicket",120,57.7922077922078,543.2,1,1.28426570840931,66.1853188929001,0.661853188929001,"MSc","Native"
719,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"OSTMON","Osteospermum moniliferum","Accepted","Osteospermum moniliferum","Asteraceae","Shrub","Thicket",120,91.7647058823529,700.9,1,1.83744154097192,52.520325203252,0.52520325203252,"MSc","Native"
720,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"SIDINE","Sideroxylon inerme","Accepted","Sideroxylon inerme","Sapotaceae","Tree","Thicket",67,86.4583333333333,437.5,0,1.89461705642337,66.1971830985916,0.661971830985916,"MSc","Native"
721,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"CASPER","Cassine peragua","Accepted","Cassine peragua","Celastraceae","Tree","Thicket",120,64.8648648648649,432.8,1,1.22061464040088,62.5592417061611,0.625592417061611,"MSc","Native"
722,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"GYMBUX","Gymnosporia buxifolia","Accepted","Gymnosporia buxifolia","Celastraceae","Shrub","Thicket",81,35.4545454545455,441.8,0,1.24840090408054,53.4188034188034,0.534188034188034,"MSc","Native"
723,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"SCOZEY","Scolopia zeyheri","Accepted","Scolopia zeyheri","Salicaceae","Tree","Thicket",47,79.3814432989691,671.9,0,2.27969688850717,60.2108036890646,0.602108036890646,"MSc","Native"
724,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"OSYCOM","Osyris compressa","Accepted","Osyris compressa","Santalaceae","Shrub","Thicket",9,83.6538461538462,671.9,0,2.6411716826762,60.0706713780919,0.600706713780919,"MSc","Native"
725,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"PINPIN","Pinus pinaster","Accepted","Pinus pinaster","Pinaceae","Tree","IAPs",72,62.3529411764706,545.1,0,1.73446982520057,79.253112033195,0.79253112033195,"MSc","Alien"
726,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"PINRAD","Pinus radiata","Accepted","Pinus radiata","Pinaceae","Tree","IAPs",41,67.6767676767677,641.7,0,2.16923766300993,58.6134453781512,0.586134453781513,"MSc","Alien"
727,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"CESLAE","Cestrum laevigatum","Accepted","Cestrum laevigatum","Solanaceae","Shrub","IAPs",32,79.6875,661.4,0,2.39479813723699,53.713298791019,0.53713298791019,"MSc","Alien"
728,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"ACACYC","Acacia cyclops","Accepted","Acacia cyclops","Fabaceae","Tree","IAPs",95,75,675.1,0,1.83774017234554,64.1509433962264,0.641509433962264,"MSc","Alien"
729,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"ACAMEL","Acacia melanoxylon","Accepted","Acacia melanoxylon","Fabaceae","Tree","IAPs",28,76.1904761904762,546.4,0,2.24788483037318,52.6829268292683,0.526829268292683,"MSc","Alien"
730,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"ACASAL","Acacia saligna","Accepted","Acacia saligna","Fabaceae","Tree","IAPs",99,58.4070796460177,715.4,0,1.68069563784531,57.4102964118565,0.574102964118565,"MSc","Alien"
731,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"ACAMEA","Acacia mearnsii","Accepted","Acacia mearnsii","Fabaceae","Tree","IAPs",57,76.3636363636364,558.3,0,2.02289066327844,49.4845360824742,0.494845360824742,"MSc","Alien"
732,"George",2018-11-07,"AM",NA,"10AM - 1PM",21,"EUCCAM","Eucalyptus camaldulensis","Accepted","Eucalyptus camaldulensis","Myrtaceae","Tree","IAPs",41,67.4418604651163,663.4,0,2.19386513808958,50.501002004008,0.50501002004008,"MSc","Alien"
