"unique_ID","scientific_name_original","genus_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","latitude","longitude","subregion","date","collector","sample","height_cm","canopy_axis_1_cm","canopy_axis_2_cm","canopy_area_cm2","branch_order","pubescence","percent_N","percent_C","C_to_N_ratio","d_15N_14N","d_13C_12C"
"626_10_hangklip","Stilbe ericoides","Stilbe","Stilbaceae","Stilbe ericoides","(L.) L.","Stilbaceae",-34.36212,18.86642,"hangklip",2012-06-26,"TEM",10,45,70,50,2748.893572,3,"N",0.755872164,51.43067484,68.04149863,-4.309645008,-28.53463663
"626_2_hangklip","Thesium ericaefolium",NA,NA,"Thesium ericaefolium","A.DC.","Santalaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",2,30,24,20,376.9911184,4,"N",0.595643425,44.85485637,75.30487952,-5.221253476,-30.60042499
"626_3_hangklip","Centella triloba","Centella","Apiaceae","Centella triloba","Drude","Apiaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",3,30,90,80,5654.866776,2,"N",0.664617162,41.25992325,62.08073704,-2.700866584,-31.41049724
"626_4_hangklip","Restio subverticellatus","Restio","Restionaceae","Restio subverticillatus","(Steud.) Mast.","Restionaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",4,150,160,140,17592.91886,3,"N",0.806370949,46.62952307,57.82639263,0.277772471,-28.02547811
"626_5_hangklip","Cliffortia ruscifolia","Cliffortia","Rosaceae","Cliffortia ruscifolia","L.","Rosaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",5,170,230,200,36128.31552,4,"S",0.89662888,49.97466166,55.7361722,-0.748399038,-29.65499363
"626_6_hangklip","Erica hispidula","Erica","Ericaceae","Erica hispidula","L.","Ericaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",6,42,40,32,1005.309649,2,"B",0.727933244,52.34361756,71.90716734,-3.391182341,-29.51026349
"626_7_hangklip","Phylica imberbis",NA,NA,"Phylica imberbis","P.J.Bergius","Rhamnaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",7,26,25,20,392.6990817,2,"B",0.665320805,57.34413851,86.19020795,-0.005208031,-32.09978751
"626_8_hangklip","Microdon dubius","Microdon","Scrophulariaceae","Microdon dubius","(L.) Hilliard","Scrophulariaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",8,55,40,35,1099.557429,4,"N",0.660734478,49.55173942,74.99493523,1.429277904,-32.11332342
"626_9_hangklip","Erica monadelphia","Erica","Ericaceae","Erica monadelphia","Andrews","Ericaceae",-34.35272,18.93285,"hangklip",2012-06-26,"TEM",9,60,60,50,2356.19449,4,"N",NA,NA,NA,NA,NA
"702_1_langeberg","Protea aurea","Protea","Proteaceae","Protea aurea","(Burm.f.) Rourke","Proteaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",1,300,160,150,18849.55592,4,"S",0.821760371,51.03894406,62.10927891,2.66558612,-28.06133774
"702_10_langeberg","Erica daphniflora","Erica","Ericaceae","Erica daphniflora","Salisb.","Ericaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",10,45,25,20,392.6990817,4,"N",0.765374724,51.03210543,66.67597431,-6.411937144,-28.48788305
"702_11_langeberg","Leucadendron eucalyptifolium","Leucadendron","Proteaceae","Leucadendron eucalyptifolium","H.Buek ex Meisn.","Proteaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",11,2200,100,70,5497.787144,4,"S",0.473776473,50.46161733,106.5093355,-0.026659168,-30.12448599
"702_12_langeberg","Pentameris curvifolia","Pentameris","Poaceae","Pentameris curvifolia","(Schrad.) Nees","Poaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",12,25,55,20,863.9379797,0,"S",0.778938896,44.05753486,56.56096403,-4.653955756,-27.49664419
"702_13_langeberg","Thamnochortus cinereus","Thamnochortus","Restionaceae","Thamnochortus cinereus","H.P.Linder","Restionaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",13,90,85,70,4673.119072,1,"B",0.662360582,47.47530847,71.67592659,2.183290725,-28.12889929
"702_14_langeberg","Hippia pilosa","Hippia","Asteraceae","Hippia pilosa","Druce","Asteraceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",14,35,50,25,981.7477042,3,"B",1.217337635,46.3571181,38.0807401,-2.926301258,-30.88178038
"702_15_langeberg","Anthospermum galioides","Anthospermum","Rubiaceae","Anthospermum galioides","Rchb. ex Spreng.","Rubiaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",15,38,60,35,1649.336143,3,"S",1.111461505,51.14194819,46.01324288,-3.33913829,-28.98602344
"702_16_langeberg","Lobelia neglecta","Lobelia","Lobeliaceae","Lobelia neglecta","Roem. & Schult.","Campanulaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",16,35,75,50,2945.243113,4,"B",1.025509247,49.05735225,47.83706474,-0.543194601,-30.37859809
"702_17_langeberg","Cyclopia intermedia","Cyclopia","Fabaceae","Cyclopia intermedia","E.Mey.","Fabaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",17,80,130,90,9189.158512,4,"N",1.719674458,51.46535873,29.92738451,-0.591130654,-29.12417169
"702_18_langeberg","Diospyros glabra","Diospyros","Ebenaceae","Diospyros glabra","(L.) De Winter","Ebenaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",18,140,190,130,19399.33464,4,"S",1.024940157,51.41431873,50.16323966,-0.152858165,-30.20616488
"702_19_langeberg","Aristea racemosa","Aristea","Iridaceae","Aristea racemosa","Baker","Iridaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",19,70,100,70,5497.787144,0,"N",0.597449029,48.00855976,80.35590891,-3.10630603,-26.47616226
"702_2_langeberg","Cliffortia burchellii","Cliffortia","Rosaceae","Cliffortia burchellii","Stapf","Rosaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",2,320,140,120,13194.68915,4,"N",1.151418218,48.0016631,41.68916417,-2.715969595,-27.76487362
"702_20_langeberg","Brunia laevis","Brunia","Bruniaceae","Brunia laevis","Thunb.","Bruniaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",20,125,90,85,6008.29595,4,"B",0.785546563,51.20493379,65.18383018,-3.343051437,-27.60857452
"702_3_langeberg","Penaea mucronata","Penaea","Penaeaceae","Penaea mucronata","L.","Penaeaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",3,90,65,66,3369.358121,4,"S",0.750484859,45.8145255,61.04656868,-2.68368613,-28.69258447
"702_4_langeberg","Senecio crenatus","Senecio","Asteraceae","Senecio crenatus","Thunb.","Asteraceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",4,70,75,50,2945.243113,2,"B",1.033715748,46.19131249,44.68473329,-2.177911852,-28.51510935
"702_5_langeberg","Erica versicolor","Erica","Ericaceae","Erica versicolor","Andrews","Ericaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",5,175,170,160,21362.83004,4,"B",0.901849798,54.09825972,59.9858866,-2.338350888,-28.87913502
"702_6_langeberg","Elegia equisetacea","Elegia","Restionaceae","Elegia equisetacea","Mast.","Restionaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",6,110,65,55,2807.798434,1,"N",0.525369948,45.4347812,86.48150015,-1.537133995,-28.82669919
"702_7_langeberg","Clutia alaternoides","Clutia","Euphorbiaceae","Clutia alaternoides","L.","Peraceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",7,45,50,40,1570.796327,3,"N",0.890619438,47.60492861,53.45148172,-2.197477588,-30.2051565
"702_8_langeberg","Helichrysum cymosum","Helichrysum","Asteraceae","Helichrysum cymosum","(L.) D.Don","Asteraceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",8,40,85,50,3337.942194,3,"B",1.866634744,46.82468485,25.08508159,-1.78659713,-31.79436551
"702_9_langeberg","Protea neriifolia","Protea","Proteaceae","Protea neriifolia","R.Br.","Proteaceae",-33.93635,21.03385,"langeberg",2012-07-02,"TEM",9,180,170,140,18692.47629,4,"S",0.688874947,52.61749095,76.38177466,2.932658418,-27.38068033
"704_1_langeberg","Elegia mucronata","Elegia","Restionaceae","Elegia mucronata","Rchb. ex Kunth","Restionaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",1,230,160,150,18849.55592,0,"N",0.65266474,43.87390588,67.22273044,-0.774249583,-27.94641064
"704_10_langeberg","Lobelia coronopifolia","Lobelia","Lobeliaceae","Lobelia coronopifolia","L.","Campanulaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",10,5,8,6,37.69911184,1,"N",1.548625388,45.81388358,29.58358033,-3.042595488,-30.6090124
"704_11_langeberg","Epischoenus quadrangularis","Epischoenus","Cyperaceae","Schoenus quadrangularis","Boeckeler","Cyperaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",11,60,40,30,942.4777961,0,"N",0.51756978,44.97371504,86.89401278,3.848244876,-27.61217568
"704_12_langeberg","Ficinia zeyheri","Ficinia","Cyperaceae","Ficinia zeyheri","Boeckeler","Cyperaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",12,20,25,20,392.6990817,0,"N",0.801351928,46.2281884,57.68774837,2.948796412,-28.054063
"704_13_langeberg","Chrysitrix capensis","Chrysitrix","Cyperaceae","Chrysitrix capensis","L.","Cyperaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",13,45,40,25,785.3981634,0,"N",0.660795175,46.7391859,70.73173003,3.76835965,-28.20580157
"704_14_langeberg","Ficinia oligantha","Ficinia","Cyperaceae","Ficinia oligantha","(Steud.) J.Raynal","Cyperaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",14,20,30,20,471.238898,0,"N",1.239790938,47.26987916,38.12729851,1.370816653,-26.76941147
"704_15_langeberg","Geochloa rufa","Geochloa","Poaceae","Geochloa rufa","(Nees) N.P.Barker & H.P.Linder","Poaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",15,25,45,30,1060.287521,0,"N",0.809497233,43.62077136,53.88625138,0.371758217,-25.59241231
"704_16_langeberg","Psoralea pinnata","Psoralea","Fabaceae","Psoralea pinnata","L.","Fabaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",16,350,170,120,16022.12253,4,"S",1.842586748,52.48884253,28.48649736,-2.403513685,-27.24308187
"704_17_langeberg","Pterygodium acutifolium","Pterygodium","Orchidaceae","Pterygodium acutifolium","Lindl.","Orchidaceae",-33.9795,20.79739,"langeberg",2012-07-04,"TEM",17,100,100,100,7853.981634,0,"N",0.661268058,44.73517977,67.65059826,-2.855210392,-27.34765845
"704_18_langeberg","Laurophyllus capensis","Laurophyllus","Anacardiaceae","Laurophyllus capensis","Thunb.","Anacardiaceae",-33.9795,20.79739,"langeberg",2012-07-04,"TEM",18,285,200,170,26703.53756,4,"N",0.739666905,48.06924697,64.98769463,-5.959885569,-27.30254698
"704_19_langeberg","Widdringtonia nodiflora","Widdringtonia","Cupressaceae","Widdringtonia nodiflora","(L.) Powrie","Cupressaceae",-33.9795,20.79739,"langeberg",2012-07-04,"TEM",19,400,360,320,90477.86842,4,"N",0.707611534,51.53903786,72.83521451,-6.321834676,-27.02470136
"704_2_langeberg","Erica nudiflora","Erica","Ericaceae","Erica nudiflora","L.","Ericaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",2,30,75,60,3534.291735,4,"B",0.764359113,54.47046006,71.26291708,-5.339542276,-29.31308301
"704_20_langeberg","Gnidia oppositifolia","Gnidia","Thymelaeaceae","Gnidia oppositifolia","L.","Thymelaeaceae",-33.9795,20.79739,"langeberg",2012-07-04,"TEM",20,240,120,90,8482.300165,4,"N",1.154117539,47.85735612,41.46662233,-4.856285974,-26.83092711
"704_21_langeberg","Adenandra fragrans","Adenandra","Rutaceae","Adenandra fragrans","(Sims) Schult.","Rutaceae",-33.9795,20.79739,"langeberg",2012-07-04,"TEM",21,120,50,50,1963.495408,4,"N",0.648970671,49.91492084,76.91398562,-3.107687153,-26.96318573
"704_22_langeberg","Erica versicolor","Erica","Ericaceae","Erica versicolor","Andrews","Ericaceae",-33.9795,20.79739,"langeberg",2012-07-04,"TEM",22,170,80,60,3769.911184,4,"N",0.707434848,54.07861117,76.44323898,-5.729106029,-27.63473142
"704_23_langeberg","Bobartia macrospatha","Bobartia","Iridaceae","Bobartia macrospatha","Baker","Iridaceae",-33.97853,20.80991,"langeberg",2012-07-04,"TEM",23,130,180,130,18378.31702,0,"N",0.308061551,47.02607594,152.6515589,-4.001218192,-27.61217568
"704_24_langeberg","Berzelia lanuginosa","Berzelia","Bruniaceae","Berzelia lanuginosa","(L.) Brongn.","Bruniaceae",-33.97853,20.80991,"langeberg",2012-07-04,"TEM",24,230,90,70,4948.008429,4,"N",0.905703991,53.03035751,58.55153346,-6.146284428,-29.42278589
"704_25_langeberg","Berzelia lanuginosa","Berzelia","Bruniaceae","Berzelia lanuginosa","(L.) Brongn.","Bruniaceae",-33.97853,20.80991,"langeberg",2012-07-04,"TEM",25,80,60,50,2356.19449,4,"B",0.574786936,52.96672859,92.15019557,-5.9184636,-28.2334836
"704_26_langeberg","Rhodocoma gigantea","Rhodocoma","Restionaceae","Rhodocoma gigantea","(Kunth) H.P.Linder","Restionaceae",-33.97853,20.80991,"langeberg",2012-07-04,"TEM",26,200,170,170,22698.00692,0,"N",0.626461971,47.07058119,75.13717252,0.904326386,-28.40880317
"704_27_langeberg","Cassine schinoides","Cassine","Celastraceae","Elaeodendron schinoides","Spreng.","Celastraceae",-33.98097,20.82309,"langeberg",2012-07-04,"TEM",27,800,600,500,235619.449,4,"N",1.108618754,47.91333164,43.21894382,0.131116304,-28.78609906
"704_28_langeberg","Rapanea melanophloeos","Rapanea","Myrsinaceae","Myrsine melanophloeos","(L.) R.Br. ex Sweet","Primulaceae",-33.98097,20.82309,"langeberg",2012-07-04,"TEM",28,1000,400,500,157079.6327,4,"N",1.166573824,48.84289286,41.86866862,-1.004042886,-30.3567983
"704_29_langeberg","Pterocelastrus rostratus","Pterocelastrus","Celastraceae","Pterocelastrus rostratus","(Thunb.) Walp.","Celastraceae",-33.98097,20.82309,"langeberg",2012-07-04,"TEM",29,600,600,400,188495.5592,4,"N",1.130390962,46.71742684,41.32855658,1.327422209,-28.90810507
"704_3_langeberg","Grubbia rosmarinifolia","Grubbia","Grubbiaceae","Grubbia rosmarinifolia","P.J.Bergius","Grubbiaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",3,190,150,150,17671.45868,4,"B",0.739606608,54.99034054,74.35079672,-6.105848697,-29.82571331
"704_30_langeberg","Diospyros whyteana","Diospyros","Ebenaceae","Diospyros whyteana","(Hiern) F.White","Ebenaceae",-33.98097,20.82309,"langeberg",2012-07-04,"TEM",30,300,200,120,18849.55592,4,"N",1.047090271,47.36459915,45.23449454,-5.265574475,-30.03691699
"704_31_langeberg","Ocotea bullata","Ocotea","Lauraceae","Ocotea bullata","(Burch.) Baill.","Lauraceae",-33.98097,20.82309,"langeberg",2012-07-04,"TEM",31,2500,1200,1000,942477.7961,4,"N",1.945446608,50.36014285,25.88616035,-2.533697016,-30.15994826
"704_32_langeberg","Olinia ventosa","Olinia","Oliniaceae","Olinia ventosa","(L.) Cufod.","Penaeaceae",-33.98097,20.82309,"langeberg",2012-07-04,"TEM",32,2000,1200,1000,942477.7961,4,"N",1.954495851,50.10807143,25.63733834,1.209073727,-27.79979837
"704_33_langeberg","Podocarpus latifolius","Podocarpus","Podocarpaceae","Podocarpus latifolius","(Thunb.) R.Br. ex Mirb.","Podocarpaceae",-33.98097,20.82309,"langeberg",2012-07-04,"TEM",33,800,500,400,157079.6327,4,"N",0.855370905,47.27242823,55.2654152,0.858959468,-28.25398882
"704_4_langeberg","Erica cubica","Erica","Ericaceae","Erica cubica","L.","Ericaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",4,100,75,50,2945.243113,4,"N",0.862349564,49.32487145,57.19823318,-5.392799093,-28.75329073
"704_5_langeberg","Platycaulos compressus","Platycaulos","Restionaceae","Platycaulos compressus","(Rottb.) H.P.Linder","Restionaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",5,110,80,70,4398.229715,1,"N",0.422144684,47.95005937,113.5867895,1.728820811,-27.44095716
"704_6_langeberg","Ursinia trifida","Ursinia","Asteraceae","Ursinia trifida","(Thunb.) N.E.Br.","Asteraceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",6,100,90,90,6361.725124,4,"N",1.645572058,48.29360126,29.34760652,-2.363077954,-30.18660504
"704_7_langeberg","Ehrharta setacea","Ehrharta","Poaceae","Ehrharta setacea","Nees","Poaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",7,35,60,50,2356.19449,2,"N",1.254376757,41.69750328,33.24161026,0.031506332,-27.14670737
"704_8_langeberg","Edmondia sesamoides","Edmondia","Asteraceae","Edmondia sesamoides","(L.) Hilliard","Asteraceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",8,40,30,20,471.238898,3,"B",0.893776997,43.96154406,49.18625585,-2.629362038,-29.05984364
"704_9_langeberg","Cliffortia serpyllifolia","Cliffortia","Rosaceae","Cliffortia serpyllifolia","Cham. & Schltdl.","Rosaceae",-33.97945,20.79565,"langeberg",2012-07-04,"TEM",9,140,85,75,5006.913292,4,"S",0.736343773,48.99184468,66.5339295,-6.665045274,-29.4330385
"705_1_baviaanskloof","Aloe ferox","Aloe","Asphodelaceae","Aloe ferox","Mill.","Asphodelaceae",-33.61039,24.14044,"baviaanskloof",2011-07-05,"TEM",1,400,150,150,17671.45868,0,"N",0.570724814,37.16662743,65.22168872,3.053551063,-13.93378959
"705_10_baviaanskloof","Portulacaria afra","Portulacaria","Didiereaceae","Portulacaria afra","Jacq.","Didiereaceae",-33.60111,24.14074,"baviaanskloof",2011-07-05,"TEM",10,160,250,160,31415.92654,4,"N",0.867644037,41.72395242,48.08879064,5.801956211,-20.11429395
"705_11_baviaanskloof","Euphorbia rhombifolia","Euphorbia","Euphorbiaceae","Euphorbia rhombifolia","Boiss.","Euphorbiaceae",-33.60111,24.14074,"baviaanskloof",2011-07-05,"TEM",11,80,100,85,6675.884389,4,"N",0.919258397,46.5481149,50.63659475,5.486396898,-24.07535651
"705_12_baviaanskloof","Pelargonium tetragonum","Pelargonium","Geraniaceae","Pelargonium tetragonum","(L.f.) L'Hér.","Geraniaceae",-33.60111,24.14074,"baviaanskloof",2011-07-05,"TEM",12,110,90,70,4948.008429,4,"N",2.322778001,39.6496437,17.06992389,3.377886942,-23.82760935
"705_13_baviaanskloof","Haworthia viscosa","Haworthia","Asphodelaceae","Haworthiopsis viscosa","(L.) Gildenh. & Klopper","Asphodelaceae",-33.60111,24.14074,"baviaanskloof",2011-07-05,"TEM",13,7,25,12,235.619449,1,"N",0.684049235,47.36789711,69.24632716,2.320285123,-14.53082489
"705_14_baviaanskloof","Pelargonium peltatum","Pelargonium","Geraniaceae","Pelargonium peltatum","(L.) L'Hér.","Geraniaceae",-33.60111,24.14074,"baviaanskloof",2011-07-05,"TEM",14,25,75,30,1767.145868,3,"N",1.118762828,41.6726948,37.24890904,2.741987114,-22.23219477
"705_15_baviaanskloof","Euphorbia heptagona","Euphorbia","Euphorbiaceae","Euphorbia heptagona","L.","Euphorbiaceae",-33.59978,24.1414,"baviaanskloof",2011-07-05,"TEM",15,95,115,115,10386.89071,3,"N",0.657485547,41.1874466,62.64388139,4.443138684,-13.09928975
"705_16_baviaanskloof","Crassula rupestris","Crassula","Crassulaceae","Crassula rupestris","Thunb.","Crassulaceae",-33.59978,24.1414,"baviaanskloof",2011-07-05,"TEM",16,32,60,45,2120.575041,3,"N",0.518770044,41.03835743,79.10703003,5.104857001,-14.87689972
"705_17_baviaanskloof","Tephrosia capensis","Tephrosia","Fabaceae","Tephrosia capensis","(Jacq.) Pers.","Fabaceae",-33.59388,24.14323,"baviaanskloof",2011-07-05,"TEM",17,30,110,100,8639.379797,4,"L",2.953984638,47.10633097,15.94670817,-0.492017725,-27.28160964
"705_18_baviaanskloof","Polygala myrtifolia","Polygala","Polygalaceae","Polygala myrtifolia","L.","Polygalaceae",-33.59388,24.14323,"baviaanskloof",2011-07-05,"TEM",18,200,170,170,22698.00692,4,"N",1.020242874,51.11742137,50.10318885,7.167467421,-26.06890175
"705_19_baviaanskloof","Euphorbia grandidens","Euphorbia","Euphorbiaceae","Euphorbia grandidens","Haw.","Euphorbiaceae",-33.58886,24.146398,"baviaanskloof",2011-07-05,"TEM",19,500,100,100,7853.981634,3,"N",1.254485335,41.43280891,33.02773477,6.588942013,-14.76604009
"705_2_baviaanskloof","Ruschia virgata","Ruschia","Aizoaceae","Ruschia virgata","(Haw.) L.Bolus","Aizoaceae",-33.6086,24.13856,"baviaanskloof",2011-07-05,"TEM",2,60,85,65,4339.324853,4,"N",1.095069106,38.54463208,35.19835586,4.890659164,-23.97606485
"705_3_baviaanskloof","Adromischus maculatus","Adromischus","Crassulaceae","Adromischus maculatus","Lem.","Crassulaceae",-33.6086,24.13856,"baviaanskloof",2011-07-05,"TEM",3,23,33,28,725.707903,1,"N",1.159821165,45.08275383,38.87043553,4.419232675,-13.85988317
"705_4_baviaanskloof","Crassula cotyledonis","Crassula","Crassulaceae","Crassula cotyledonis","Thunb.","Crassulaceae",-33.6086,24.13856,"baviaanskloof",2011-07-05,"TEM",4,7,15,9,106.0287521,1,"N",1.187895753,41.93585541,35.3026394,6.173933705,-16.10021157
"705_5_baviaanskloof","Crassula mollis","Crassula","Crassulaceae","Crassula mollis","Thunb.","Crassulaceae",-33.6086,24.13856,"baviaanskloof",2011-07-05,"TEM",5,28,27,12,254.4690049,2,"N",1.100653863,42.82416802,38.90793414,6.368050494,-21.30482991
"705_6_baviaanskloof","Crassula rupestris","Crassula","Crassulaceae","Crassula rupestris","Thunb.","Crassulaceae",-33.6086,24.13856,"baviaanskloof",2011-07-05,"TEM",6,16,32,32,804.2477193,2,"N",0.595333558,42.25260374,70.9729918,2.425471561,-14.90099964
"705_7_baviaanskloof","Bulbine latifolia","Bulbine","Asphodelaceae","Bulbine latifolia","Spreng.","Asphodelaceae",-33.6086,24.13856,"baviaanskloof",2011-07-05,"TEM",7,20,18,10,141.3716694,0,"N",1.563644263,39.46478193,25.23897721,4.458438529,-27.46187703
"705_8_baviaanskloof","Cussonia spicata","Cussonia","Araliaceae","Cussonia spicata","Thunb.","Araliaceae",-33.6086,24.13856,"baviaanskloof",2011-07-05,"TEM",8,400,200,150,23561.9449,0,"N",1.254946454,48.2075858,38.41405793,2.95331623,-25.89923833
"705_9_baviaanskloof","Crassula ovata","Crassula","Crassulaceae","Crassula ovata","Druce","Crassulaceae",-33.60606,24.13788,"baviaanskloof",2011-07-05,"TEM",9,170,130,170,17357.29941,4,"N",2.232082483,40.03449899,17.93594067,4.861015714,-15.64231312
"709_1_baviaanskloof","Protea lorifolia","Protea","Proteaceae","Protea lorifolia","(Knight) Fourc.","Proteaceae",-33.63891,24.23569,"baviaanskloof",2011-07-09,"TEM",1,200,170,150,20027.65317,4,"B",0.59575041,51.82445577,86.99021412,8.480385412,-26.23567319
"709_10_baviaanskloof","Aloe speciosa","Aloe","Asphodelaceae","Aloe speciosa","Baker","Asphodelaceae",-33.63742,24.23646,"baviaanskloof",2011-07-09,"TEM",10,300,200,200,31415.92654,1,"N",0.561263278,36.69418888,65.37785442,1.136459578,-15.11307892
